"","track_popularity","track_album_release_date","playlist_genre","playlist_subgenre","danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","duration_ms","track_age"
"19841",61,2017-05-26,"latin","latin hip hop",0.736,0.964,"0",-2.147,"1",0.129,0.198,2.32e-06,0.336,0.953,179.935,227707,978
"19842",38,2013-11-05,"latin","latin hip hop",0.694,0.755,"10",-5.096,"1",0.0419,0.0687,0,0.146,0.461,97.934,231320,2276
"19843",10,2017-07-28,"latin","latin hip hop",0.748,0.884,"10",-3.556,"1",0.0501,0.0902,0,0.361,0.678,95.046,193159,915
"19844",9,2017-09-01,"latin","latin hip hop",0.688,0.859,"0",-4.447,"1",0.0609,0.186,0,0.121,0.695,92.042,195813,880
"19845",71,2017-05-26,"latin","latin hip hop",0.75,0.76,"1",-4.836,"1",0.198,0.187,0,0.0548,0.893,183.817,195213,978
"19846",68,2017-01-20,"latin","latin hip hop",0.685,0.731,"5",-5.119,"0",0.093,0.204,0,0.0722,0.786,177.912,221027,1104
"19847",74,2016-12-02,"latin","latin hip hop",0.639,0.869,"11",-4.024,"1",0.147,0.27,0,0.0802,0.767,169.801,307910,1153
"19848",7,2017-08-18,"latin","latin hip hop",0.816,0.806,"2",-3.023,"0",0.0563,0.0347,9.01e-05,0.255,0.822,79.987,232550,894
"19849",67,2017-09-08,"latin","latin hip hop",0.813,0.876,"1",-4.278,"0",0.172,0.182,0,0.394,0.746,94.987,210773,873
"19850",53,2014-02-25,"latin","latin hip hop",0.765,0.603,"10",-6.423,"0",0.242,0.0278,0,0.128,0.244,93.005,169880,2164
"19851",4,2012-07-30,"latin","latin hip hop",0.553,0.806,"10",-5.783,"1",0.249,0.134,0,0.0678,0.961,86.818,199627,2739
"19852",57,2012-01-01,"latin","latin hip hop",0.729,0.894,"5",-3.494,"1",0.0397,0.00205,0.021,0.128,0.832,124.992,263973,2950
"19853",57,2017-11-10,"latin","latin hip hop",0.743,0.917,"4",-3.941,"1",0.0968,0.0389,6.03e-06,0.265,0.491,112.941,198587,810
"19854",50,2017-10-20,"latin","latin hip hop",0.8,0.836,"0",-3.535,"0",0.0568,0.114,0,0.134,0.816,97.023,227013,831
"19855",51,2016-12-02,"latin","latin hip hop",0.516,0.732,"5",-3.512,"1",0.0955,0.129,0,0.108,0.484,88.043,237920,1153
"19856",0,2015-07-17,"latin","latin hip hop",0.649,0.906,"1",-3.935,"0",0.0427,0.00874,0,0.906,0.93,128.068,216867,1657
"19857",74,2017-11-03,"latin","latin hip hop",0.807,0.681,"11",-6.268,"1",0.0983,0.423,0,0.0962,0.676,140.006,297485,817
"19858",57,2017-05-05,"latin","latin hip hop",0.73,0.769,"2",-4.936,"1",0.178,0.244,2.06e-05,0.136,0.594,181.931,198720,999
"19859",14,2017-11-03,"latin","latin hip hop",0.871,0.768,"4",-5.401,"0",0.122,0.283,2.25e-05,0.162,0.765,98.989,184067,817
"19860",68,2017-12-18,"latin","latin hip hop",0.876,0.55,"2",-5.464,"1",0.152,0.0227,4.52e-05,0.294,0.557,129.924,201532,772
"19861",75,2017-08-25,"latin","latin hip hop",0.739,0.821,"1",-4.233,"1",0.0852,0.222,9.6e-06,0.311,0.693,171.077,188080,887
"19862",60,2017-07-04,"latin","latin hip hop",0.673,0.907,"1",-3.716,"0",0.074,0.123,0,0.423,0.768,109.04,215880,939
"19863",18,2018-02-16,"latin","latin hip hop",0.777,0.779,"0",-4.449,"0",0.0972,0.0543,0,0.636,0.768,94.023,221653,712
"19864",52,2018-03-02,"latin","latin hip hop",0.595,0.773,"9",-4.736,"0",0.0549,0.0364,0.00108,0.334,0.711,180.073,173628,698
"19865",64,2017-06-23,"latin","latin hip hop",0.69,0.872,"11",-2.984,"0",0.0588,0.226,0,0.0858,0.731,94,252200,950
"19866",78,2018-04-20,"latin","latin hip hop",0.791,0.745,"11",-3.695,"0",0.0464,0.354,2.93e-05,0.104,0.82,94.014,188560,649
"19867",12,2018-06-01,"latin","latin hip hop",0.836,0.799,"7",-4.247,"0",0.0873,0.187,0,0.092,0.772,94.033,217653,607
"19868",3,2018-06-01,"latin","latin hip hop",0.677,0.797,"11",-4.131,"1",0.0759,0.239,0.000235,0.248,0.903,172.044,219044,607
"19869",74,2018-06-08,"latin","latin hip hop",0.766,0.822,"1",-4.126,"0",0.16,0.39,3.37e-05,0.349,0.881,165.842,231921,600
"19870",15,2018-06-28,"latin","latin hip hop",0.754,0.805,"6",-4.249,"1",0.0752,0.315,0,0.203,0.555,93.983,176133,580
"19871",70,2018-04-20,"latin","latin hip hop",0.636,0.805,"9",-4.594,"1",0.327,0.0161,0,0.0793,0.908,92.958,196552,649
"19872",69,2018-06-14,"latin","latin hip hop",0.866,0.859,"1",-3.087,"0",0.0587,0.138,0,0.401,0.923,109.972,200347,594
"19873",65,2018-04-26,"latin","latin hip hop",0.87,0.691,"2",-4.11,"0",0.18,0.0248,0,0.0861,0.469,130.056,176816,643
"19874",70,2017-12-08,"latin","latin hip hop",0.802,0.744,"6",-5.968,"1",0.078,0.0807,0,0.0917,0.45,99.983,215083,782
"19875",76,2017-12-01,"latin","latin hip hop",0.744,0.859,"11",-3.166,"1",0.0795,0.0256,6.27e-05,0.0881,0.787,91.977,232787,789
"19876",70,2018-05-18,"latin","latin hip hop",0.684,0.762,"0",-5.18,"1",0.0501,0.429,0,0.0852,0.892,172.009,245440,621
"19877",73,2018-05-25,"latin","latin hip hop",0.684,0.811,"7",-4.494,"1",0.0714,0.161,0.000363,0.0871,0.721,87.866,250840,614
"19878",76,2018-01-18,"latin","latin hip hop",0.783,0.84,"1",-3.416,"1",0.051,0.174,0,0.412,0.839,95.001,200480,741
"19879",6,2017-10-13,"latin","latin hip hop",0.737,0.624,"5",-5.236,"0",0.199,0.0149,0,0.145,0.803,172.036,222731,838
"19880",69,2017-11-12,"latin","latin hip hop",0.751,0.579,"2",-4.036,"1",0.0321,0.398,2.28e-05,0.133,0.349,105.031,199095,808
"19881",74,2017-06-02,"latin","latin hip hop",0.775,0.867,"5",-1.582,"0",0.0414,0.0132,0.00684,0.278,0.869,96.038,265747,971
"19882",47,2018-09-14,"latin","latin hip hop",0.84,0.903,"4",-3.421,"1",0.227,0.138,0,0.661,0.798,94.998,192293,502
"19883",3,2018-12-07,"latin","latin hip hop",0.727,0.836,"3",-4.174,"0",0.04,0.0081,0,0.0357,0.884,92.037,220360,418
"19884",5,2018-12-02,"latin","latin hip hop",0.853,0.699,"1",-4.282,"0",0.0473,0.0719,0.0184,0.0684,0.68,96.013,197293,423
"19885",40,2018-11-30,"latin","latin hip hop",0.723,0.868,"6",-3.697,"1",0.114,0.00546,0,0.145,0.589,115.742,201358,425
"19886",73,2018-12-21,"latin","latin hip hop",0.7,0.71,"11",-4.835,"1",0.0532,0.327,0,0.129,0.582,167.971,235973,404
"19887",61,2018-12-14,"latin","latin hip hop",0.761,0.851,"7",-4.372,"1",0.0465,0.00402,0.000993,0.0946,0.415,130.054,210524,411
"19888",77,2018-12-23,"latin","latin hip hop",0.651,0.575,"0",-7.739,"1",0.299,0.627,0.000202,0.0961,0.248,160.007,229456,402
"19889",53,2018-12-18,"latin","latin hip hop",0.904,0.651,"11",-3.785,"0",0.186,0.367,0.000112,0.0518,0.371,96.54,413680,407
"19890",49,2018-12-21,"latin","latin hip hop",0.75,0.819,"8",-3.361,"1",0.0972,0.206,0,0.0625,0.576,95.062,160413,404
"19891",40,2019-08-23,"latin","latin hip hop",0.756,0.697,"1",-4.765,"1",0.0652,0.0116,0,0.234,0.598,142.106,175376,159
"19892",40,2017-03-24,"latin","latin hip hop",0.801,0.679,"7",-9.732,"1",0.322,0.0187,0,0.176,0.5,123.055,201024,1041
"19893",47,1998-04-28,"latin","latin hip hop",0.785,0.688,"9",-7.348,"0",0.0385,0.019,0.3,0.136,0.835,132.279,241693,7946
"19894",19,2007-12-21,"latin","latin hip hop",0.729,0.632,"7",-13.061,"1",0.0675,0.00359,0.409,0.0949,0.93,120.269,312200,4422
"19895",11,2007-12-21,"latin","latin hip hop",0.718,0.584,"4",-12.494,"0",0.0698,4.85e-05,0.0467,0.117,0.518,128.014,286627,4422
"19896",15,2007-12-21,"latin","latin hip hop",0.711,0.895,"10",-10.076,"0",0.0856,0.000913,0.000177,0.0676,0.695,127.256,266867,4422
"19897",0,NA,"latin","latin hip hop",0.64,0.816,"2",-10.808,"1",0.0396,0.0105,0.000335,0.231,0.412,122.837,258093,NA
"19898",0,1994-10-21,"latin","latin hip hop",0.652,0.801,"11",-13.812,"0",0.0503,0.113,0,0.11,0.842,121.368,218787,9231
"19899",0,2008-09-17,"latin","latin hip hop",0.718,0.636,"0",-10.37,"1",0.043,0.000937,5.52e-05,0.307,0.914,123.114,255933,4151
"19900",0,2008-09-17,"latin","latin hip hop",0.725,0.651,"7",-10.527,"1",0.0453,0.0859,0.000254,0.673,0.625,126.933,229227,4151
"19901",0,2008-09-17,"latin","latin hip hop",0.672,0.546,"9",-12.266,"0",0.0363,0.00118,0.00319,0.0688,0.458,128.068,248907,4151
"19902",0,NA,"latin","latin hip hop",0.752,0.934,"7",-9.894,"1",0.0705,0.0802,0.000202,0.0662,0.686,113.044,225200,NA
"19903",49,1991-01-01,"latin","latin hip hop",0.668,0.74,"10",-10.409,"1",0.0585,0.0502,3.1e-05,0.0563,0.916,116.963,303907,10620
"19904",0,NA,"latin","latin hip hop",0.705,0.718,"6",-7.561,"1",0.0429,0.00022,0.361,0.302,0.655,121.982,242133,NA
"19905",26,NA,"latin","latin hip hop",0.651,0.848,"9",-7.431,"0",0.0409,0.132,0.00394,0.356,0.774,126.968,245600,NA
"19906",47,2011-08-15,"latin","latin hip hop",0.655,0.486,"9",-16.934,"0",0.0337,0.00793,0.3,0.129,0.449,127.214,474333,3089
"19907",14,2007-10-16,"latin","latin hip hop",0.654,0.733,"7",-11.321,"1",0.0477,0.00028,0.000203,0.0839,0.64,128.278,279000,4488
"19908",0,2005-07-26,"latin","latin hip hop",0.754,0.647,"1",-8.169,"1",0.08,0.106,2.79e-05,0.0712,0.827,123.858,263333,5300
"19909",0,2001-08-07,"latin","latin hip hop",0.708,0.849,"7",-6.692,"1",0.0832,0.00934,0.0239,0.339,0.791,122.716,349893,6749
"19910",24,2011-08-15,"latin","latin hip hop",0.629,0.527,"7",-14.065,"1",0.0493,0.00365,0.226,0.0885,0.649,121.495,464533,3089
"19911",0,2001-08-07,"latin","latin hip hop",0.643,0.832,"2",-6.366,"1",0.064,9.35e-05,0.182,0.043,0.878,123.011,325707,6749
"19912",0,2005-07-26,"latin","latin hip hop",0.678,0.711,"1",-8.947,"0",0.0318,0.105,0.00248,0.0634,0.433,121.947,350347,5300
"19913",10,2007-10-16,"latin","latin hip hop",0.822,0.658,"7",-7.878,"1",0.0745,0.00563,0.0463,0.098,0.475,126.479,339640,4488
"19914",0,NA,"latin","latin hip hop",0.631,0.849,"9",-10.295,"0",0.0352,0.0179,0.00362,0.158,0.577,128.1,243933,NA
"19915",0,2001-08-07,"latin","latin hip hop",0.776,0.875,"1",-5.717,"1",0.0528,0.0776,0.19,0.338,0.902,123.502,283867,6749
"19916",0,NA,"latin","latin hip hop",0.681,0.413,"9",-12.559,"0",0.0401,0.024,5.93e-06,0.0452,0.349,124.923,239040,NA
"19917",0,2001-08-07,"latin","latin hip hop",0.606,0.792,"7",-7.477,"1",0.0483,0.00264,0.0929,0.0853,0.569,122.88,296507,6749
"19918",0,NA,"latin","latin hip hop",0.813,0.55,"9",-12.769,"0",0.0498,0.00327,0.000182,0.0688,0.398,125.844,323227,NA
"19919",0,2001-08-07,"latin","latin hip hop",0.655,0.814,"11",-6.547,"0",0.043,0.0032,0.00999,0.141,0.653,124.389,201600,6749
"19920",0,2001-08-07,"latin","latin hip hop",0.643,0.965,"11",-5.607,"0",0.0813,0.00152,0.000301,0.386,0.853,125.651,293200,6749
"19921",0,2008-04-20,"latin","latin hip hop",0.808,0.583,"6",-13.049,"1",0.0475,0.00326,0.0178,0.115,0.796,130.209,140330,4301
"19922",0,2008-04-20,"latin","latin hip hop",0.707,0.531,"1",-15.986,"1",0.043,0.011,1.05e-05,0.203,0.925,129.882,197799,4301
"19923",0,2008-04-20,"latin","latin hip hop",0.731,0.947,"8",-10.651,"0",0.0584,0.0527,0.087,0.166,0.947,129.652,170292,4301
"19924",0,2008-04-20,"latin","latin hip hop",0.751,0.598,"7",-13.437,"1",0.11,0.00804,5.3e-05,0.306,0.78,129.725,129541,4301
"19925",0,2008-04-20,"latin","latin hip hop",0.696,0.65,"10",-11.624,"0",0.0516,0.00413,2.09e-06,0.0885,0.797,129.584,148167,4301
"19926",0,2008-04-20,"latin","latin hip hop",0.699,0.795,"1",-13.574,"0",0.0603,0.0797,0.000488,0.331,0.847,130.676,176222,4301
"19927",0,2008-04-20,"latin","latin hip hop",0.718,0.671,"0",-12.552,"0",0.109,0.0728,8.79e-06,0.318,0.772,130.844,169169,4301
"19928",0,2008-04-20,"latin","latin hip hop",0.626,0.708,"6",-10.593,"1",0.0337,0.0024,9.21e-05,0.29,0.844,129.288,169691,4301
"19929",0,2008-04-20,"latin","latin hip hop",0.709,0.752,"10",-12.614,"0",0.0367,0.00182,0.103,0.093,0.962,129.266,127399,4301
"19930",0,2008-04-20,"latin","latin hip hop",0.425,0.747,"10",-14.356,"0",0.0598,0.0113,0.000461,0.266,0.557,126.734,148663,4301
"19931",0,2008-04-20,"latin","latin hip hop",0.711,0.862,"10",-12.749,"0",0.0789,0.00801,0.202,0.276,0.847,128.125,142315,4301
"19932",0,2008-04-20,"latin","latin hip hop",0.755,0.691,"9",-11.444,"0",0.0563,0.00559,0.0136,0.293,0.839,127.858,148323,4301
"19933",0,2008-04-20,"latin","latin hip hop",0.671,0.6,"1",-10.818,"1",0.191,0.0385,0.000966,0.239,0.536,127.963,203938,4301
"19934",0,2008-04-20,"latin","latin hip hop",0.68,0.688,"0",-13.747,"0",0.0335,0.0142,1.68e-06,0.343,0.903,127.98,142994,4301
"19935",0,2008-04-20,"latin","latin hip hop",0.702,0.718,"10",-14.05,"0",0.059,0.000582,0.0476,0.193,0.95,128.07,172199,4301
"19936",0,2008-04-20,"latin","latin hip hop",0.622,0.82,"1",-12.701,"1",0.0547,0.0025,0.464,0.0766,0.707,128.024,138710,4301
"19937",0,2008-04-20,"latin","latin hip hop",0.778,0.83,"0",-11.413,"0",0.0522,0.0836,5.44e-05,0.069,0.843,128.148,116140,4301
"19938",0,2008-04-20,"latin","latin hip hop",0.841,0.814,"8",-9.559,"1",0.039,0.139,0.000236,0.0396,0.928,128.965,163788,4301
"19939",0,2008-04-20,"latin","latin hip hop",0.772,0.811,"3",-9.316,"0",0.133,0.0753,0.00746,0.169,0.73,129.048,161802,4301
"19940",0,2008-04-20,"latin","latin hip hop",0.609,0.813,"2",-12.192,"0",0.0392,0.00635,0.0477,0.261,0.768,129.07,156186,4301
"19941",0,2008-04-20,"latin","latin hip hop",0.681,0.689,"6",-10.455,"1",0.0288,0.0238,0.33,0.0903,0.479,130.174,193515,4301
"19942",0,2008-04-20,"latin","latin hip hop",0.546,0.638,"9",-10.795,"0",0.103,0.0174,0.0567,0.0768,0.882,133.513,158145,4301
"19943",0,2008-04-20,"latin","latin hip hop",0.766,0.634,"0",-10.397,"1",0.0413,0.00424,0.493,0.0354,0.768,132.012,203572,4301
"19944",0,2008-04-20,"latin","latin hip hop",0.709,0.917,"9",-7.593,"0",0.0593,0.00607,0.00798,0.0957,0.599,130.574,176379,4301
"19945",0,2008-04-20,"latin","latin hip hop",0.68,0.693,"1",-11.947,"0",0.0423,0.153,0.000494,0.093,0.965,129.886,147801,4301
"19946",0,2008-04-20,"latin","latin hip hop",0.48,0.662,"9",-9.05,"0",0.168,0.0215,0.000319,0.175,0.638,125.706,144640,4301
"19947",0,2008-04-20,"latin","latin hip hop",0.728,0.82,"6",-12.236,"0",0.0745,0.0521,0.111,0.0887,0.661,127.632,157962,4301
"19948",0,2008-04-20,"latin","latin hip hop",0.744,0.562,"11",-11.355,"0",0.185,0.0485,0.000201,0.144,0.726,127.563,240692,4301
"19949",0,2008-04-20,"latin","latin hip hop",0.695,0.616,"0",-12.1,"1",0.0817,0.00142,0.113,0.114,0.685,127.743,149864,4301
"19950",0,2008-04-20,"latin","latin hip hop",0.777,0.66,"9",-9.947,"0",0.0792,0.128,0.108,0.133,0.868,132.154,209920,4301
"19951",0,2008-04-20,"latin","latin hip hop",0.746,0.792,"0",-8.723,"0",0.0313,0.162,0.000126,0.0663,0.965,132.042,146077,4301
"19952",0,2008-04-20,"latin","latin hip hop",0.574,0.928,"1",-7.489,"1",0.247,0.00657,2.6e-05,0.133,0.531,132.099,138136,4301
"19953",0,2008-04-20,"latin","latin hip hop",0.698,0.926,"1",-7.442,"1",0.0504,0.209,0.0937,0.336,0.853,132.401,195892,4301
"19954",0,2008-04-20,"latin","latin hip hop",0.802,0.823,"3",-9.799,"0",0.0776,0.351,1.34e-06,0.264,0.964,130.771,198165,4301
"19955",0,2008-04-20,"latin","latin hip hop",0.613,0.728,"6",-10.597,"0",0.0679,0.00729,0.00645,0.146,0.802,128.855,146834,4301
"19956",0,2008-04-20,"latin","latin hip hop",0.709,0.832,"11",-10.497,"0",0.0491,0.00154,0.0028,0.283,0.605,128.918,145450,4301
"19957",0,2008-04-20,"latin","latin hip hop",0.709,0.575,"6",-12.834,"1",0.122,0.00496,6.61e-06,0.127,0.608,128.99,119040,4301
"19958",0,2008-04-20,"latin","latin hip hop",0.685,0.386,"0",-15.537,"0",0.0361,0.00223,0.00444,0.166,0.563,127.842,157701,4301
"19959",0,2008-04-20,"latin","latin hip hop",0.722,0.785,"5",-8.895,"0",0.122,0.176,0.00081,0.121,0.668,127.881,165224,4301
"19960",0,2008-04-20,"latin","latin hip hop",0.663,0.783,"7",-8.916,"1",0.135,0.000977,0.00381,0.311,0.756,127.925,97437,4301
"19961",0,2008-04-20,"latin","latin hip hop",0.557,0.572,"7",-12.006,"1",0.0328,0.00303,0.00582,0.101,0.425,95.066,253231,4301
"19962",0,2008-04-20,"latin","latin hip hop",0.714,0.544,"7",-12.827,"1",0.0505,0.00021,0.0682,0.103,0.666,104.685,233430,4301
"19963",0,NA,"latin","latin hip hop",0.606,0.947,"6",-4.446,"0",0.0371,0.000874,0.314,0.0514,0.789,119.104,235040,NA
"19964",0,NA,"latin","latin hip hop",0.682,0.963,"11",-4.046,"1",0.057,0.0186,0.0719,0.344,0.71,118.937,345800,NA
"19965",0,NA,"latin","latin hip hop",0.737,0.667,"9",-13.51,"0",0.0666,0.0156,0.82,0.158,0.948,120.061,307800,NA
"19966",0,NA,"latin","latin hip hop",0.592,0.825,"4",-11.328,"1",0.0588,5.26e-05,0.0428,0.105,0.506,127.037,62333,NA
"19967",0,NA,"latin","latin hip hop",0.715,0.81,"7",-11.809,"1",0.0814,0.000581,2.52e-06,0.109,0.347,127.018,171907,NA
"19968",0,NA,"latin","latin hip hop",0.659,0.597,"4",-13.407,"0",0.0575,0.00144,0.000748,0.128,0.442,127.046,90667,NA
"19969",0,NA,"latin","latin hip hop",0.666,0.753,"4",-13.193,"0",0.066,0.000689,0.000127,0.0911,0.445,127.097,83093,NA
"19970",0,2008-09-17,"latin","latin hip hop",0.65,0.885,"4",-11.123,"0",0.0458,0.125,3.98e-05,0.29,0.665,125.081,257333,4151
"19971",0,2010-06-08,"latin","latin hip hop",0.697,0.804,"9",-10.089,"0",0.0361,0.0108,0.016,0.277,0.84,126.039,275707,3522
"19972",0,2010-06-08,"latin","latin hip hop",0.611,0.778,"4",-10.721,"0",0.0356,0.0184,0.007,0.146,0.624,124.079,291227,3522
"19973",0,2010-06-08,"latin","latin hip hop",0.66,0.873,"9",-12.217,"1",0.0665,0.00114,0.129,0.103,0.518,126.065,290533,3522
"19974",0,2008-09-17,"latin","latin hip hop",0.725,0.616,"9",-12.16,"0",0.0464,0.123,0.0526,0.0962,0.674,126.314,264800,4151
"19975",0,2008-09-17,"latin","latin hip hop",0.711,0.795,"4",-11.259,"0",0.0461,0.0015,0.0881,0.0359,0.763,124.097,252800,4151
"19976",0,2008-09-17,"latin","latin hip hop",0.684,0.847,"11",-10.508,"0",0.0455,0.0812,7.15e-06,0.261,0.843,127.425,211933,4151
"19977",0,2008-09-17,"latin","latin hip hop",0.675,0.915,"0",-10.631,"1",0.04,0.06,0.0946,0.0529,0.861,124.201,266867,4151
"19978",8,2007-12-21,"latin","latin hip hop",0.692,0.858,"9",-10.202,"0",0.0577,0.00466,0.000715,0.205,0.762,126.203,227800,4422
"19979",9,2007-12-21,"latin","latin hip hop",0.685,0.788,"2",-11.474,"1",0.0526,0.00181,7.86e-05,0.201,0.698,124.158,235307,4422
"19980",10,2007-12-21,"latin","latin hip hop",0.702,0.877,"8",-11.975,"1",0.0433,0.0015,0.825,0.048,0.929,124.193,230493,4422
"19981",9,2007-12-21,"latin","latin hip hop",0.584,0.812,"0",-10.263,"0",0.0824,0.011,0.382,0.357,0.73,126.22,223400,4422
"19982",12,2007-12-21,"latin","latin hip hop",0.631,0.887,"11",-11.434,"0",0.0511,0.00357,0.00261,0.0684,0.776,124.043,262373,4422
"19983",10,2007-12-21,"latin","latin hip hop",0.62,0.843,"2",-10.686,"1",0.0397,4.93e-05,0.0443,0.0865,0.858,124.184,266400,4422
"19984",11,2007-12-21,"latin","latin hip hop",0.604,0.871,"7",-10.931,"1",0.0511,0.000461,0.579,0.305,0.49,126.133,261760,4422
"19985",8,2007-12-21,"latin","latin hip hop",0.424,0.889,"6",-10.487,"0",0.0666,0.00521,0.00343,0.328,0.898,119.486,247973,4422
"19986",8,2007-12-21,"latin","latin hip hop",0.627,0.893,"11",-10.827,"0",0.0592,0.0022,0.00947,0.154,0.908,125.211,262200,4422
"19987",18,2007-12-21,"latin","latin hip hop",0.715,0.549,"0",-13.815,"0",0.0407,0.0151,0.0497,0.308,0.718,122.335,307227,4422
"19988",16,2007-12-21,"latin","latin hip hop",0.701,0.789,"7",-13.367,"1",0.0599,0.0219,0.00878,0.275,0.394,126.198,329400,4422
"19989",7,2007-12-21,"latin","latin hip hop",0.722,0.926,"1",-12.546,"0",0.0392,0.0347,0.000344,0.0328,0.967,122.4,281133,4422
"19990",6,2007-12-21,"latin","latin hip hop",0.779,0.696,"2",-12.606,"0",0.0407,0.00114,0.4,0.0476,0.802,119.939,286333,4422
"19991",7,2007-12-21,"latin","latin hip hop",0.684,0.758,"4",-15.581,"0",0.0654,0.0166,0.666,0.0624,0.81,122.312,257227,4422
"19992",7,2007-12-21,"latin","latin hip hop",0.604,0.59,"9",-13.388,"0",0.0434,0.00117,0.000105,0.0896,0.415,125.257,248800,4422
"19993",36,2016-02-18,"latin","latin hip hop",0.791,0.559,"8",-7.136,"0",0.229,0.0559,0,0.236,0.92,87.956,227000,1441
"19994",38,2013-08-13,"latin","latin hip hop",0.766,0.869,"2",-2.269,"0",0.161,0.464,0,0.0605,0.611,94.077,207640,2360
"19995",11,2005-12-27,"latin","latin hip hop",0.759,0.687,"11",-5.251,"0",0.12,0.469,0,0.296,0.726,91.943,207200,5146
"19996",31,NA,"latin","latin hip hop",0.903,0.758,"11",-5.653,"0",0.314,0.505,0,0.136,0.321,93.532,290760,NA
"19997",33,2016-12-08,"latin","latin hip hop",0.705,0.444,"11",-11.68,"1",0.411,0.00331,1.29e-06,0.629,0.263,82.386,175827,1147
"19998",30,NA,"latin","latin hip hop",0.72,0.658,"0",-8.318,"1",0.289,0.288,0,0.218,0.727,111.983,295307,NA
"19999",58,2005-01-01,"latin","latin hip hop",0.597,0.594,"7",-7.282,"0",0.398,0.0799,0,0.0938,0.37,180.119,292413,5506
"20000",0,2010-08-17,"latin","latin hip hop",0.826,0.76,"6",-7.418,"1",0.0767,0.00552,0.424,0.0723,0.775,121.975,230680,3452
"20001",4,2013-06-21,"latin","latin hip hop",0.826,0.698,"11",-4.004,"1",0.151,0.0177,0.00761,0.314,0.604,100.108,255693,2413
"20002",51,1990-01-01,"latin","latin hip hop",0.801,0.529,"1",-14.875,"1",0.0962,0.0406,0.000609,0.0936,0.721,106.965,209067,10985
"20003",16,2010-03-08,"latin","latin hip hop",0.636,0.526,"1",-8.237,"0",0.229,0.0517,0.00361,0.741,0.375,90.219,137120,3614
"20004",29,1997-07-22,"latin","latin hip hop",0.716,0.572,"9",-10.455,"1",0.271,0.13,0.0324,0.113,0.405,173.439,197400,8226
"20005",62,NA,"latin","latin hip hop",0.762,0.545,"2",-9.221,"1",0.145,0.211,5.78e-06,0.122,0.039,93.629,288157,NA
"20006",54,2006-10-03,"latin","latin hip hop",0.842,0.615,"1",-4.445,"0",0.146,0.0448,9.16e-06,0.117,0.669,144.748,344960,4866
"20007",45,2008-11-25,"latin","latin hip hop",0.624,0.473,"1",-11.115,"1",0.204,0.0917,0,0.129,0.46,169.892,408480,4082
"20008",55,2015-03-10,"latin","latin hip hop",0.714,0.659,"5",-7.423,"0",0.307,0.688,7.86e-06,0.128,0.671,87.119,187587,1786
"20009",11,1997-11-24,"latin","latin hip hop",0.744,0.591,"7",-10.112,"1",0.113,0.00034,0.00287,0.104,0.196,96.953,230840,8101
"20010",41,1997-11-24,"latin","latin hip hop",0.62,0.669,"0",-9.953,"1",0.364,0.366,0,0.408,0.517,167.957,325933,8101
"20011",39,2012-05-05,"latin","latin hip hop",0.771,0.608,"7",-9.513,"1",0.259,0.0169,0,0.222,0.602,95.571,179733,2825
"20012",13,NA,"latin","latin hip hop",0.642,0.831,"0",-5.727,"0",0.125,0.464,0,0.307,0.651,93.494,248707,NA
"20013",0,2010-04-28,"latin","latin hip hop",0.949,0.455,"10",-4.239,"0",0.0555,0.0306,7.72e-06,0.0713,0.738,100.981,231627,3563
"20014",20,2003-01-01,"latin","latin hip hop",0.839,0.913,"3",-5.329,"1",0.166,0.264,0,0.0559,0.956,115.585,243280,6237
"20015",0,2006-10-24,"latin","latin hip hop",0.765,0.764,"1",-4.702,"1",0.238,0.0967,0,0.305,0.345,96.542,249693,4845
"20016",0,NA,"latin","latin hip hop",0.64,0.697,"6",-9.785,"0",0.352,0.078,0,0.297,0.723,177.61,319907,NA
"20017",33,NA,"latin","latin hip hop",0.846,0.721,"2",-8.582,"1",0.178,0.0693,1.82e-05,0.254,0.252,118.161,236513,NA
"20018",0,NA,"latin","latin hip hop",0.788,0.528,"1",-15.528,"0",0.234,0.0469,0.0042,0.0752,0.584,164.608,243160,NA
"20019",9,NA,"latin","latin hip hop",0.93,0.693,"4",-8.727,"0",0.239,0.00635,0.000111,0.1,0.765,98.049,237533,NA
"20020",21,NA,"latin","latin hip hop",0.598,0.781,"5",-4.272,"1",0.0465,0.17,0,0.139,0.626,97.482,209067,NA
"20021",60,NA,"latin","latin hip hop",0.831,0.79,"10",-5.322,"0",0.0843,0.0386,0.000473,0.0708,0.96,93.998,287920,NA
